student_id,fakultas,semester,wellbeing_score,academic_pressure,social_support,career_readiness,cluster_id,cluster_name,topik_keluhan,sentimen
MHS-00827,Hukum,6,73,42,74,71,4,Balanced Wellbeing,Dukungan dosen dan dosen wali,Positif
MHS-00828,Ilmu Budaya,4,51,62,55,45,2,Career Concern,Biaya kuliah dan keuangan,Netral
MHS-00829,Teknik,3,82,36,85,76,4,Balanced Wellbeing,Layanan kampus dan fasilitas,Negatif
MHS-00830,Hukum,3,72,45,53,48,2,Career Concern,Kesepian dan adaptasi sosial,Negatif
MHS-00831,Teknik,7,50,62,43,72,3,Social Adaptation,Dukungan dosen dan dosen wali,Netral
MHS-00832,Teknik,8,76,47,49,53,3,Social Adaptation,Kecemasan karier dan magang,Netral
MHS-00833,Ilmu Budaya,8,61,88,35,50,1,Academic Pressure,Kesepian dan adaptasi sosial,Negatif
MHS-00834,Ilmu Budaya,5,57,48,42,52,3,Social Adaptation,Biaya kuliah dan keuangan,Negatif
MHS-00835,Teknik,8,41,99,45,40,1,Academic Pressure,Layanan kampus dan fasilitas,Positif
MHS-00836,Ilmu Budaya,6,56,63,54,54,2,Career Concern,Beban tugas dan ujian,Negatif
MHS-00837,Hukum,5,52,65,33,58,3,Social Adaptation,Kecemasan karier dan magang,Negatif
MHS-00838,Ilmu Budaya,3,69,44,91,73,4,Balanced Wellbeing,Kecemasan karier dan magang,Negatif
MHS-00839,Hukum,6,77,50,87,76,4,Balanced Wellbeing,Beban tugas dan ujian,Negatif
MHS-00840,Hukum,3,49,70,24,53,3,Social Adaptation,Biaya kuliah dan keuangan,Positif
MHS-00841,Teknik,3,75,31,93,88,4,Balanced Wellbeing,Kecemasan karier dan magang,Negatif
MHS-00842,Ilmu Budaya,5,52,74,54,51,1,Academic Pressure,Biaya kuliah dan keuangan,Negatif
MHS-00843,Hukum,4,41,81,56,36,1,Academic Pressure,Dukungan dosen dan dosen wali,Positif
MHS-00844,MIPA,3,73,36,90,96,4,Balanced Wellbeing,Kecemasan karier dan magang,Negatif
MHS-00845,Ilmu Budaya,7,48,83,59,67,1,Academic Pressure,Layanan kampus dan fasilitas,Negatif
MHS-00846,Kedokteran,6,48,61,57,38,2,Career Concern,Biaya kuliah dan keuangan,Positif
MHS-00847,Kedokteran,8,76,46,76,68,4,Balanced Wellbeing,Biaya kuliah dan keuangan,Positif
MHS-00848,MIPA,3,71,51,81,74,4,Balanced Wellbeing,Biaya kuliah dan keuangan,Negatif
MHS-00849,Teknik,2,45,58,36,68,3,Social Adaptation,Kecemasan karier dan magang,Netral
MHS-00850,Teknik,2,87,36,83,82,4,Balanced Wellbeing,Layanan kampus dan fasilitas,Netral
MHS-00851,Hukum,5,71,45,85,79,4,Balanced Wellbeing,Kegiatan dan komunitas,Positif
MHS-00852,Ilmu Budaya,1,63,50,82,72,4,Balanced Wellbeing,Kecemasan karier dan magang,Netral
MHS-00853,Ilmu Budaya,8,34,76,50,39,1,Academic Pressure,Dukungan dosen dan dosen wali,Netral
MHS-00854,Ekonomi dan Bisnis,3,47,59,53,50,2,Career Concern,Beban tugas dan ujian,Negatif
MHS-00855,Kedokteran,4,78,37,77,64,4,Balanced Wellbeing,Biaya kuliah dan keuangan,Netral
MHS-00856,Ekonomi dan Bisnis,5,48,84,64,65,1,Academic Pressure,Kegiatan dan komunitas,Positif
MHS-00857,Kedokteran,6,75,45,73,82,4,Balanced Wellbeing,Beban tugas dan ujian,Positif
MHS-00858,Teknik,6,53,78,66,50,1,Academic Pressure,Kecemasan karier dan magang,Positif
MHS-00859,Hukum,7,39,68,64,48,1,Academic Pressure,Dukungan dosen dan dosen wali,Negatif
MHS-00860,Ilmu Budaya,3,41,84,58,62,1,Academic Pressure,Kesepian dan adaptasi sosial,Negatif
MHS-00861,Ekonomi dan Bisnis,8,80,48,86,88,4,Balanced Wellbeing,Dukungan dosen dan dosen wali,Negatif
MHS-00862,Ilmu Budaya,4,81,34,81,78,4,Balanced Wellbeing,Kesepian dan adaptasi sosial,Positif
MHS-00863,Teknik,2,47,47,31,53,3,Social Adaptation,Kegiatan dan komunitas,Negatif
MHS-00864,Teknik,2,48,75,65,47,1,Academic Pressure,Layanan kampus dan fasilitas,Positif
MHS-00865,Kedokteran,8,37,83,50,53,1,Academic Pressure,Kecemasan karier dan magang,Negatif
MHS-00866,Ilmu Budaya,3,52,62,34,56,3,Social Adaptation,Beban tugas dan ujian,Positif
MHS-00867,Hukum,2,44,77,60,46,1,Academic Pressure,Kesepian dan adaptasi sosial,Negatif
MHS-00868,Teknik,1,69,54,93,86,4,Balanced Wellbeing,Layanan kampus dan fasilitas,Negatif
MHS-00869,Kedokteran,6,32,89,50,41,1,Academic Pressure,Beban tugas dan ujian,Negatif
MHS-00870,Ekonomi dan Bisnis,3,59,74,58,36,1,Academic Pressure,Biaya kuliah dan keuangan,Negatif
MHS-00871,Ekonomi dan Bisnis,2,77,42,68,79,4,Balanced Wellbeing,Biaya kuliah dan keuangan,Positif
MHS-00872,Kedokteran,3,47,65,49,51,2,Career Concern,Kegiatan dan komunitas,Positif
MHS-00873,Teknik,7,40,59,32,56,3,Social Adaptation,Layanan kampus dan fasilitas,Netral
MHS-00874,MIPA,8,76,46,81,73,4,Balanced Wellbeing,Kecemasan karier dan magang,Positif
MHS-00875,MIPA,7,85,35,78,78,4,Balanced Wellbeing,Kecemasan karier dan magang,Negatif
MHS-00876,Ilmu Budaya,6,46,77,53,39,1,Academic Pressure,Beban tugas dan ujian,Netral
MHS-00877,Teknik,1,77,44,77,76,4,Balanced Wellbeing,Layanan kampus dan fasilitas,Positif
MHS-00878,Hukum,6,64,67,70,41,2,Career Concern,Kesepian dan adaptasi sosial,Positif
MHS-00879,Teknik,7,49,80,55,42,1,Academic Pressure,Kegiatan dan komunitas,Negatif
MHS-00880,Ekonomi dan Bisnis,5,75,56,78,79,4,Balanced Wellbeing,Beban tugas dan ujian,Netral
MHS-00881,MIPA,2,43,78,60,64,1,Academic Pressure,Kegiatan dan komunitas,Netral
MHS-00882,Kedokteran,2,56,61,56,50,2,Career Concern,Beban tugas dan ujian,Negatif
MHS-00883,Kedokteran,4,45,91,64,56,1,Academic Pressure,Layanan kampus dan fasilitas,Negatif
MHS-00884,Teknik,6,45,80,64,51,1,Academic Pressure,Beban tugas dan ujian,Positif
MHS-00885,Ekonomi dan Bisnis,2,53,63,62,31,2,Career Concern,Biaya kuliah dan keuangan,Negatif
MHS-00886,Teknik,5,82,54,72,81,4,Balanced Wellbeing,Kecemasan karier dan magang,Negatif
MHS-00887,Hukum,3,44,65,59,41,1,Academic Pressure,Layanan kampus dan fasilitas,Netral
MHS-00888,Ilmu Budaya,1,68,57,75,80,4,Balanced Wellbeing,Dukungan dosen dan dosen wali,Positif
MHS-00889,Teknik,3,54,64,31,51,3,Social Adaptation,Kegiatan dan komunitas,Positif
MHS-00890,Ekonomi dan Bisnis,2,79,47,72,91,4,Balanced Wellbeing,Biaya kuliah dan keuangan,Netral
MHS-00891,Ilmu Budaya,3,53,51,93,72,4,Balanced Wellbeing,Beban tugas dan ujian,Positif
MHS-00892,MIPA,6,48,66,58,36,2,Career Concern,Biaya kuliah dan keuangan,Negatif
MHS-00893,Ekonomi dan Bisnis,1,78,45,82,73,4,Balanced Wellbeing,Kecemasan karier dan magang,Positif
MHS-00894,Ilmu Budaya,8,65,63,58,44,2,Career Concern,Dukungan dosen dan dosen wali,Netral
MHS-00895,Ilmu Budaya,6,63,94,48,57,1,Academic Pressure,Beban tugas dan ujian,Negatif
MHS-00896,Ilmu Budaya,3,69,46,84,75,4,Balanced Wellbeing,Dukungan dosen dan dosen wali,Negatif
MHS-00897,Ekonomi dan Bisnis,1,89,51,85,52,4,Balanced Wellbeing,Kecemasan karier dan magang,Positif
MHS-00898,Kedokteran,8,45,79,62,55,1,Academic Pressure,Kegiatan dan komunitas,Negatif
MHS-00899,Kedokteran,3,64,87,36,60,1,Academic Pressure,Kecemasan karier dan magang,Negatif
MHS-00900,Ilmu Budaya,1,56,72,30,67,3,Social Adaptation,Layanan kampus dan fasilitas,Positif
MHS-00901,Hukum,6,44,57,56,56,3,Social Adaptation,Beban tugas dan ujian,Negatif
MHS-00902,Teknik,8,92,59,71,79,4,Balanced Wellbeing,Kegiatan dan komunitas,Positif
MHS-00903,Ekonomi dan Bisnis,7,62,65,42,69,3,Social Adaptation,Kecemasan karier dan magang,Negatif
MHS-00904,MIPA,2,64,63,54,59,3,Social Adaptation,Dukungan dosen dan dosen wali,Negatif
MHS-00905,Ekonomi dan Bisnis,8,61,52,69,42,2,Career Concern,Kesepian dan adaptasi sosial,Negatif
MHS-00906,Hukum,2,55,71,57,33,2,Career Concern,Beban tugas dan ujian,Positif
MHS-00907,Teknik,8,42,66,38,39,3,Social Adaptation,Layanan kampus dan fasilitas,Netral
MHS-00908,Ilmu Budaya,2,59,68,58,47,2,Career Concern,Biaya kuliah dan keuangan,Positif
MHS-00909,Ekonomi dan Bisnis,5,72,33,87,74,4,Balanced Wellbeing,Biaya kuliah dan keuangan,Positif
MHS-00910,Teknik,1,70,49,86,69,4,Balanced Wellbeing,Kecemasan karier dan magang,Positif
MHS-00911,MIPA,7,73,50,72,70,4,Balanced Wellbeing,Kecemasan karier dan magang,Netral
MHS-00912,Ilmu Budaya,6,58,54,70,82,4,Balanced Wellbeing,Layanan kampus dan fasilitas,Negatif
MHS-00913,Kedokteran,3,55,89,44,60,1,Academic Pressure,Biaya kuliah dan keuangan,Negatif
MHS-00914,Teknik,7,48,60,33,40,3,Social Adaptation,Beban tugas dan ujian,Positif
MHS-00915,MIPA,4,46,66,43,53,3,Social Adaptation,Dukungan dosen dan dosen wali,Positif
MHS-00916,MIPA,2,47,80,30,49,3,Social Adaptation,Beban tugas dan ujian,Negatif
MHS-00917,Ekonomi dan Bisnis,7,60,57,54,44,2,Career Concern,Beban tugas dan ujian,Negatif
MHS-00918,Ilmu Budaya,3,86,51,75,78,4,Balanced Wellbeing,Kecemasan karier dan magang,Negatif
MHS-00919,MIPA,1,52,58,33,64,3,Social Adaptation,Kecemasan karier dan magang,Netral
MHS-00920,Kedokteran,2,40,59,38,52,3,Social Adaptation,Kecemasan karier dan magang,Negatif
MHS-00921,Hukum,5,80,50,81,77,4,Balanced Wellbeing,Kesepian dan adaptasi sosial,Positif
MHS-00922,Kedokteran,7,59,64,55,28,2,Career Concern,Beban tugas dan ujian,Netral
MHS-00923,Hukum,5,84,43,86,68,4,Balanced Wellbeing,Kegiatan dan komunitas,Negatif
MHS-00924,Teknik,5,37,95,58,44,1,Academic Pressure,Layanan kampus dan fasilitas,Negatif
MHS-00925,Ilmu Budaya,3,68,44,90,83,4,Balanced Wellbeing,Biaya kuliah dan keuangan,Negatif
MHS-00926,Ekonomi dan Bisnis,8,47,83,50,40,1,Academic Pressure,Layanan kampus dan fasilitas,Positif
MHS-00927,MIPA,2,50,54,67,47,2,Career Concern,Layanan kampus dan fasilitas,Positif
MHS-00928,Kedokteran,7,55,64,65,35,2,Career Concern,Beban tugas dan ujian,Negatif
MHS-00929,Teknik,8,52,56,52,31,2,Career Concern,Biaya kuliah dan keuangan,Negatif
MHS-00930,Ilmu Budaya,5,42,60,46,58,3,Social Adaptation,Biaya kuliah dan keuangan,Negatif
MHS-00931,Ilmu Budaya,2,73,46,73,95,4,Balanced Wellbeing,Kegiatan dan komunitas,Negatif
MHS-00932,Ilmu Budaya,4,51,82,49,62,1,Academic Pressure,Kecemasan karier dan magang,Negatif
MHS-00933,Teknik,2,75,45,79,71,4,Balanced Wellbeing,Beban tugas dan ujian,Positif
MHS-00934,Ilmu Budaya,2,52,56,40,61,3,Social Adaptation,Kecemasan karier dan magang,Negatif
MHS-00935,Ekonomi dan Bisnis,8,85,39,75,65,4,Balanced Wellbeing,Dukungan dosen dan dosen wali,Negatif
MHS-00936,Ekonomi dan Bisnis,4,69,67,60,36,2,Career Concern,Dukungan dosen dan dosen wali,Negatif
MHS-00937,Ekonomi dan Bisnis,6,51,96,56,55,1,Academic Pressure,Kegiatan dan komunitas,Positif
MHS-00938,Ilmu Budaya,4,79,48,86,70,4,Balanced Wellbeing,Kegiatan dan komunitas,Negatif
MHS-00939,Teknik,2,60,58,45,63,3,Social Adaptation,Kecemasan karier dan magang,Negatif
MHS-00940,Kedokteran,7,50,58,69,50,2,Career Concern,Kecemasan karier dan magang,Negatif
MHS-00941,Ilmu Budaya,4,47,85,47,41,1,Academic Pressure,Biaya kuliah dan keuangan,Negatif
MHS-00942,Teknik,4,46,61,43,59,3,Social Adaptation,Beban tugas dan ujian,Negatif
MHS-00943,Ilmu Budaya,7,52,85,45,43,1,Academic Pressure,Beban tugas dan ujian,Negatif
MHS-00944,Kedokteran,1,60,64,53,34,2,Career Concern,Beban tugas dan ujian,Negatif
MHS-00945,Ekonomi dan Bisnis,3,83,36,85,84,4,Balanced Wellbeing,Biaya kuliah dan keuangan,Positif
MHS-00946,Hukum,1,55,64,61,47,2,Career Concern,Layanan kampus dan fasilitas,Negatif
MHS-00947,Kedokteran,4,73,46,92,75,4,Balanced Wellbeing,Layanan kampus dan fasilitas,Netral
MHS-00948,MIPA,5,50,75,47,52,1,Academic Pressure,Dukungan dosen dan dosen wali,Negatif
MHS-00949,MIPA,8,53,43,64,28,2,Career Concern,Beban tugas dan ujian,Negatif
MHS-00950,Teknik,4,43,85,62,51,1,Academic Pressure,Layanan kampus dan fasilitas,Positif
MHS-00951,Hukum,8,82,64,66,58,4,Balanced Wellbeing,Layanan kampus dan fasilitas,Negatif
MHS-00952,MIPA,6,41,49,61,49,2,Career Concern,Kegiatan dan komunitas,Netral
MHS-00953,Hukum,3,77,39,89,72,4,Balanced Wellbeing,Kesepian dan adaptasi sosial,Netral
MHS-00954,Ilmu Budaya,1,54,69,44,60,3,Social Adaptation,Kecemasan karier dan magang,Negatif
MHS-00955,Kedokteran,5,47,64,68,44,2,Career Concern,Kegiatan dan komunitas,Positif
MHS-00956,MIPA,2,53,85,60,51,1,Academic Pressure,Biaya kuliah dan keuangan,Negatif
MHS-00957,Kedokteran,5,70,39,83,73,4,Balanced Wellbeing,Layanan kampus dan fasilitas,Negatif
MHS-00958,MIPA,4,47,54,63,48,2,Career Concern,Biaya kuliah dan keuangan,Negatif
MHS-00959,MIPA,8,63,72,63,40,2,Career Concern,Dukungan dosen dan dosen wali,Negatif
MHS-00960,MIPA,1,50,63,60,45,2,Career Concern,Kegiatan dan komunitas,Negatif
MHS-00961,MIPA,5,58,69,68,51,2,Career Concern,Beban tugas dan ujian,Positif
MHS-00962,Teknik,5,53,66,52,52,1,Academic Pressure,Kegiatan dan komunitas,Positif
MHS-00963,MIPA,1,64,41,82,70,4,Balanced Wellbeing,Dukungan dosen dan dosen wali,Negatif
MHS-00964,Kedokteran,1,59,71,66,38,2,Career Concern,Kegiatan dan komunitas,Negatif
MHS-00965,Ilmu Budaya,1,44,79,59,55,1,Academic Pressure,Kegiatan dan komunitas,Netral
MHS-00966,Kedokteran,8,52,60,63,59,2,Career Concern,Kegiatan dan komunitas,Netral
MHS-00967,Hukum,4,56,92,55,61,1,Academic Pressure,Kesepian dan adaptasi sosial,Negatif
MHS-00968,Ilmu Budaya,7,45,66,27,67,3,Social Adaptation,Kegiatan dan komunitas,Negatif
MHS-00969,MIPA,8,56,62,27,44,3,Social Adaptation,Beban tugas dan ujian,Positif
MHS-00970,MIPA,4,74,46,85,81,4,Balanced Wellbeing,Biaya kuliah dan keuangan,Positif
MHS-00971,Ekonomi dan Bisnis,5,54,91,46,48,1,Academic Pressure,Kegiatan dan komunitas,Positif
MHS-00972,MIPA,5,71,39,68,76,4,Balanced Wellbeing,Kecemasan karier dan magang,Netral
MHS-00973,Ekonomi dan Bisnis,2,51,59,50,60,3,Social Adaptation,Dukungan dosen dan dosen wali,Negatif
MHS-00974,Ekonomi dan Bisnis,7,90,44,79,68,4,Balanced Wellbeing,Kegiatan dan komunitas,Positif
MHS-00975,Hukum,1,60,85,47,54,1,Academic Pressure,Kecemasan karier dan magang,Negatif
MHS-00976,Kedokteran,4,71,43,79,82,4,Balanced Wellbeing,Kecemasan karier dan magang,Positif
MHS-00977,Teknik,3,77,46,83,73,4,Balanced Wellbeing,Beban tugas dan ujian,Negatif
MHS-00978,Ilmu Budaya,4,53,93,64,45,1,Academic Pressure,Kegiatan dan komunitas,Negatif
MHS-00979,Hukum,7,70,50,64,35,2,Career Concern,Kegiatan dan komunitas,Negatif
MHS-00980,Ekonomi dan Bisnis,5,62,63,56,39,2,Career Concern,Kegiatan dan komunitas,Negatif
MHS-00981,MIPA,5,79,45,66,66,4,Balanced Wellbeing,Kesepian dan adaptasi sosial,Netral
MHS-00982,Ilmu Budaya,5,71,53,36,56,3,Social Adaptation,Kecemasan karier dan magang,Negatif
MHS-00983,Ekonomi dan Bisnis,8,48,43,29,43,3,Social Adaptation,Beban tugas dan ujian,Positif
MHS-00984,Hukum,2,78,39,87,77,4,Balanced Wellbeing,Layanan kampus dan fasilitas,Negatif
MHS-00985,Ekonomi dan Bisnis,1,42,82,49,59,1,Academic Pressure,Beban tugas dan ujian,Negatif
MHS-00986,Ilmu Budaya,7,41,70,47,59,3,Social Adaptation,Dukungan dosen dan dosen wali,Negatif
MHS-00987,Kedokteran,7,56,89,61,47,1,Academic Pressure,Beban tugas dan ujian,Negatif
MHS-00988,Teknik,4,58,45,59,43,2,Career Concern,Kegiatan dan komunitas,Negatif
MHS-00989,Ekonomi dan Bisnis,7,53,69,83,26,2,Career Concern,Kesepian dan adaptasi sosial,Netral
MHS-00990,Ekonomi dan Bisnis,8,79,58,86,58,4,Balanced Wellbeing,Dukungan dosen dan dosen wali,Negatif
MHS-00991,Teknik,1,76,62,75,83,4,Balanced Wellbeing,Biaya kuliah dan keuangan,Positif
MHS-00992,Hukum,4,59,64,67,43,2,Career Concern,Beban tugas dan ujian,Negatif
MHS-00993,Ilmu Budaya,1,72,35,76,75,4,Balanced Wellbeing,Biaya kuliah dan keuangan,Negatif
MHS-00994,Ilmu Budaya,8,46,92,39,52,1,Academic Pressure,Beban tugas dan ujian,Negatif
MHS-00995,MIPA,6,48,60,39,39,3,Social Adaptation,Kegiatan dan komunitas,Positif
MHS-00996,Hukum,1,67,58,72,77,4,Balanced Wellbeing,Kegiatan dan komunitas,Negatif
MHS-00997,MIPA,5,61,47,27,60,3,Social Adaptation,Kecemasan karier dan magang,Positif
MHS-00998,Ekonomi dan Bisnis,5,53,78,52,46,1,Academic Pressure,Biaya kuliah dan keuangan,Netral
MHS-00999,Kedokteran,6,47,93,55,50,1,Academic Pressure,Kegiatan dan komunitas,Negatif
MHS-01000,Ekonomi dan Bisnis,7,37,64,46,45,2,Career Concern,Beban tugas dan ujian,Netral
MHS-01001,Kedokteran,8,58,59,37,72,3,Social Adaptation,Kecemasan karier dan magang,Negatif
MHS-01002,Ilmu Budaya,6,51,73,41,66,3,Social Adaptation,Beban tugas dan ujian,Netral
MHS-01003,MIPA,1,77,45,88,61,4,Balanced Wellbeing,Layanan kampus dan fasilitas,Negatif
MHS-01004,Hukum,7,52,84,41,45,1,Academic Pressure,Beban tugas dan ujian,Netral
MHS-01005,Ilmu Budaya,5,59,52,52,50,2,Career Concern,Layanan kampus dan fasilitas,Negatif
MHS-01006,Hukum,6,44,79,56,58,1,Academic Pressure,Kecemasan karier dan magang,Negatif
MHS-01007,Ekonomi dan Bisnis,7,48,70,74,46,1,Academic Pressure,Layanan kampus dan fasilitas,Positif
MHS-01008,MIPA,5,38,83,49,54,1,Academic Pressure,Kecemasan karier dan magang,Negatif
MHS-01009,Ilmu Budaya,6,39,100,51,43,1,Academic Pressure,Beban tugas dan ujian,Negatif
MHS-01010,Ekonomi dan Bisnis,4,43,56,28,63,3,Social Adaptation,Kegiatan dan komunitas,Positif
MHS-01011,MIPA,3,52,54,44,63,3,Social Adaptation,Layanan kampus dan fasilitas,Negatif
MHS-01012,Hukum,8,43,83,43,58,1,Academic Pressure,Dukungan dosen dan dosen wali,Negatif
MHS-01013,Ilmu Budaya,7,49,84,45,51,1,Academic Pressure,Biaya kuliah dan keuangan,Negatif
MHS-01014,Teknik,1,50,72,56,53,2,Career Concern,Beban tugas dan ujian,Positif
MHS-01015,Ekonomi dan Bisnis,3,43,64,59,52,2,Career Concern,Dukungan dosen dan dosen wali,Positif
MHS-01016,Ilmu Budaya,6,56,75,47,60,1,Academic Pressure,Kesepian dan adaptasi sosial,Negatif
MHS-01017,MIPA,7,77,55,89,76,4,Balanced Wellbeing,Biaya kuliah dan keuangan,Negatif
MHS-01018,MIPA,5,53,70,60,51,1,Academic Pressure,Layanan kampus dan fasilitas,Positif
MHS-01019,Kedokteran,2,45,90,55,56,1,Academic Pressure,Kecemasan karier dan magang,Netral
MHS-01020,MIPA,4,76,44,96,62,4,Balanced Wellbeing,Beban tugas dan ujian,Negatif
MHS-01021,Ilmu Budaya,5,65,57,58,45,2,Career Concern,Beban tugas dan ujian,Netral
MHS-01022,Hukum,2,72,46,84,78,4,Balanced Wellbeing,Biaya kuliah dan keuangan,Positif
MHS-01023,Hukum,2,51,88,42,55,1,Academic Pressure,Dukungan dosen dan dosen wali,Netral
MHS-01024,Hukum,1,45,72,58,61,1,Academic Pressure,Dukungan dosen dan dosen wali,Netral
MHS-01025,Ekonomi dan Bisnis,8,76,51,70,75,4,Balanced Wellbeing,Biaya kuliah dan keuangan,Negatif
MHS-01026,MIPA,4,49,56,29,61,3,Social Adaptation,Dukungan dosen dan dosen wali,Negatif
MHS-01027,Ekonomi dan Bisnis,5,48,54,50,45,2,Career Concern,Kegiatan dan komunitas,Negatif
MHS-01028,Teknik,5,70,50,76,74,4,Balanced Wellbeing,Kesepian dan adaptasi sosial,Positif
MHS-01029,Hukum,3,41,83,64,60,1,Academic Pressure,Kegiatan dan komunitas,Positif
MHS-01030,Ilmu Budaya,1,49,60,37,63,3,Social Adaptation,Layanan kampus dan fasilitas,Positif
MHS-01031,Hukum,4,50,62,67,40,2,Career Concern,Biaya kuliah dan keuangan,Netral
MHS-01032,MIPA,6,55,75,55,48,1,Academic Pressure,Kecemasan karier dan magang,Netral
MHS-01033,MIPA,2,86,52,91,66,4,Balanced Wellbeing,Dukungan dosen dan dosen wali,Negatif
MHS-01034,Ekonomi dan Bisnis,6,80,39,78,67,4,Balanced Wellbeing,Biaya kuliah dan keuangan,Negatif
MHS-01035,Ilmu Budaya,1,55,70,45,50,1,Academic Pressure,Kecemasan karier dan magang,Negatif
MHS-01036,Ilmu Budaya,3,63,64,41,50,3,Social Adaptation,Kegiatan dan komunitas,Positif
MHS-01037,MIPA,3,45,68,53,52,1,Academic Pressure,Beban tugas dan ujian,Positif
MHS-01038,Kedokteran,8,47,68,36,57,3,Social Adaptation,Kecemasan karier dan magang,Negatif
MHS-01039,Kedokteran,4,52,62,56,47,2,Career Concern,Kesepian dan adaptasi sosial,Negatif
MHS-01040,Ilmu Budaya,4,54,58,65,65,2,Career Concern,Kesepian dan adaptasi sosial,Negatif
MHS-01041,Ilmu Budaya,4,65,39,66,46,2,Career Concern,Beban tugas dan ujian,Negatif
MHS-01042,Kedokteran,6,70,43,80,67,4,Balanced Wellbeing,Kegiatan dan komunitas,Negatif
MHS-01043,MIPA,8,70,60,62,29,2,Career Concern,Biaya kuliah dan keuangan,Positif
MHS-01044,Ilmu Budaya,2,45,55,60,26,2,Career Concern,Kesepian dan adaptasi sosial,Negatif
MHS-01045,Ilmu Budaya,3,53,97,67,62,1,Academic Pressure,Dukungan dosen dan dosen wali,Positif
MHS-01046,Hukum,5,44,65,31,60,3,Social Adaptation,Layanan kampus dan fasilitas,Negatif
MHS-01047,Kedokteran,5,44,93,61,33,1,Academic Pressure,Kesepian dan adaptasi sosial,Negatif
MHS-01048,Teknik,6,78,42,65,71,4,Balanced Wellbeing,Kesepian dan adaptasi sosial,Negatif
MHS-01049,Teknik,1,46,76,62,56,1,Academic Pressure,Layanan kampus dan fasilitas,Negatif
MHS-01050,Ilmu Budaya,5,51,73,43,55,3,Social Adaptation,Biaya kuliah dan keuangan,Netral
MHS-01051,Kedokteran,3,48,59,45,68,3,Social Adaptation,Biaya kuliah dan keuangan,Netral
MHS-01052,Hukum,8,42,69,44,49,3,Social Adaptation,Kecemasan karier dan magang,Negatif
MHS-01053,Kedokteran,2,49,77,63,66,1,Academic Pressure,Beban tugas dan ujian,Negatif
MHS-01054,Ilmu Budaya,8,53,72,62,51,2,Career Concern,Biaya kuliah dan keuangan,Negatif
MHS-01055,Hukum,3,86,29,94,68,4,Balanced Wellbeing,Kegiatan dan komunitas,Negatif
MHS-01056,Kedokteran,8,60,93,52,47,1,Academic Pressure,Kegiatan dan komunitas,Netral
MHS-01057,Hukum,1,68,61,34,61,3,Social Adaptation,Kecemasan karier dan magang,Negatif
MHS-01058,MIPA,5,64,64,61,62,2,Career Concern,Beban tugas dan ujian,Netral
MHS-01059,Teknik,8,74,39,89,77,4,Balanced Wellbeing,Layanan kampus dan fasilitas,Netral
MHS-01060,Hukum,3,76,31,81,74,4,Balanced Wellbeing,Dukungan dosen dan dosen wali,Positif
MHS-01061,Teknik,5,59,57,60,41,2,Career Concern,Kegiatan dan komunitas,Negatif
MHS-01062,MIPA,6,80,40,75,57,4,Balanced Wellbeing,Layanan kampus dan fasilitas,Negatif
MHS-01063,Kedokteran,2,54,63,38,53,3,Social Adaptation,Kecemasan karier dan magang,Negatif
MHS-01064,Kedokteran,6,64,71,62,43,2,Career Concern,Beban tugas dan ujian,Negatif
MHS-01065,Ekonomi dan Bisnis,6,46,62,48,64,3,Social Adaptation,Layanan kampus dan fasilitas,Netral
MHS-01066,Kedokteran,4,42,75,68,38,1,Academic Pressure,Dukungan dosen dan dosen wali,Positif
MHS-01067,Ekonomi dan Bisnis,5,77,49,77,79,4,Balanced Wellbeing,Kecemasan karier dan magang,Negatif
MHS-01068,Ilmu Budaya,3,37,82,48,61,1,Academic Pressure,Beban tugas dan ujian,Positif
MHS-01069,Kedokteran,4,58,61,30,48,3,Social Adaptation,Biaya kuliah dan keuangan,Netral
MHS-01070,Teknik,2,87,53,79,82,4,Balanced Wellbeing,Layanan kampus dan fasilitas,Netral
MHS-01071,Hukum,2,44,67,36,56,3,Social Adaptation,Dukungan dosen dan dosen wali,Negatif
MHS-01072,Ekonomi dan Bisnis,8,49,74,64,50,2,Career Concern,Layanan kampus dan fasilitas,Negatif
MHS-01073,Kedokteran,6,50,56,49,52,2,Career Concern,Layanan kampus dan fasilitas,Negatif
MHS-01074,Ilmu Budaya,7,85,36,87,68,4,Balanced Wellbeing,Kegiatan dan komunitas,Negatif
MHS-01075,MIPA,4,51,87,44,44,1,Academic Pressure,Layanan kampus dan fasilitas,Positif
MHS-01076,Ilmu Budaya,7,82,44,81,59,4,Balanced Wellbeing,Kecemasan karier dan magang,Negatif
MHS-01077,Hukum,4,46,86,60,45,1,Academic Pressure,Kecemasan karier dan magang,Netral
MHS-01078,Ilmu Budaya,7,52,67,57,32,2,Career Concern,Kegiatan dan komunitas,Negatif
MHS-01079,Kedokteran,7,50,77,56,48,2,Career Concern,Layanan kampus dan fasilitas,Negatif
MHS-01080,Kedokteran,6,71,43,69,65,4,Balanced Wellbeing,Biaya kuliah dan keuangan,Netral
